"@SiteCode","@SiteName","@SiteType","@Latitude","@Longitude","@LatitudeWGS84","@LongitudeWGS84","@SiteLink","@DataOwner","@DataManager","_tag","@SpeciesCode","@SpeciesDescription","@Year","@ObjectiveName","@Value","@Achieved"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","50","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","Capture Rate (%)","53","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","Capture Rate (%)","74","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","Capture Rate (%)","47","YES"
"KT4","Kingston Upon Thames - Tolworth Broadway","Roadside","51.379312","-0.281259","6688665.88821522","-31309.6086610253","http://www.londonair.org.uk/london/asp/publicstats.asp?site=KT4","Kingston","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","6","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","4","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2021","Capture Rate (%)","67","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","Capture Rate (%)","21","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","5","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","59","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2022","40 ug/m3 as an annual mean","33","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","Capture Rate (%)","66","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","Capture Rate (%)","63","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2020","Capture Rate (%)","73","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2022","Capture Rate (%)","49","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2024","Capture Rate (%)","32","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","40 ug/m3 as an annual mean","23","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","Capture Rate (%)","67","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","21","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","Capture Rate (%)","55","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2023","Capture Rate (%)","91","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","Capture Rate (%)","36","YES"
"KT5","Kingston Upon Thames - Cromwell Road","Roadside","51.412308","-0.29658478","6694552.86016453","-33015.6666866351","http://www.londonair.org.uk/london/asp/publicstats.asp?site=KT5","Kingston","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","40 ug/m3 as an annual mean","30","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","40 ug/m3 as an annual mean","28","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","15","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","15","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","9","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","16","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2024","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","4","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","Capture Rate (%)","70","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2024","Capture Rate (%)","44","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","5","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","40 ug/m3 as an annual mean","55","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","40 ug/m3 as an annual mean","57","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2021","40 ug/m3 as an annual mean","51","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2023","40 ug/m3 as an annual mean","35","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2024","40 ug/m3 as an annual mean","32","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","Capture Rate (%)","73","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2024","Capture Rate (%)","47","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","40 ug/m3 as an annual mean","30","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","40 ug/m3 as an annual mean","28","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","40 ug/m3 as an annual mean","30","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","40 ug/m3 as an annual mean","29","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","21","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","16","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","4","YES"
"KT6","Kingston Upon Thames - Kingston Vale","Roadside","51.4355006647773","-0.257029893767993","6698693.31606622","-28612.4368929022","http://www.londonair.org.uk/london/asp/publicstats.asp?site=KT6","Kingston","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","Capture Rate (%)","80","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2024","Capture Rate (%)","45","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","Capture Rate (%)","80","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2024","Capture Rate (%)","45","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","Capture Rate (%)","80","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","Capture Rate (%)","45","YES"
"KX4","Camden - Coopers Lane","Industrial","51.533238","-0.129594","6716164.9471449","-14426.3380898635","http://www.londonair.org.uk/london/asp/publicstats.asp?site=KX4","Camden","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","40 ug/m3 as an annual mean","16","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","40 ug/m3 as an annual mean","16","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","40 ug/m3 as an annual mean","12","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","40 ug/m3 as an annual mean","11","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","40 ug/m3 as an annual mean","12","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","40 ug/m3 as an annual mean","12","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","Capture Rate (%)","44","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","Capture Rate (%)","93","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","Capture Rate (%)","56","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","Capture Rate (%)","67","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","Capture Rate (%)","89","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","Capture Rate (%)","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","40 ug/m3 as an annual mean","16","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2009","Capture Rate (%)","41","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","Capture Rate (%)","76","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","Capture Rate (%)","93","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","Capture Rate (%)","41","YES"
"LB1","Lambeth - Christchurch Road","Roadside","51.444249","-0.121731","6700255.65312","-13551.0329338","http://www.londonair.org.uk/london/asp/publicstats.asp?site=LB1","Lambeth","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","Capture Rate (%)","75","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","Capture Rate (%)","55","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2010","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","14","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2000","40 ug/m3 as an annual mean","61","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2002","40 ug/m3 as an annual mean","55","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","40 ug/m3 as an annual mean","56","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2000","Capture Rate (%)","27","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","Capture Rate (%)","74","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","70","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2000","Capture Rate (%)","24","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2008","Capture Rate (%)","75","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2000","Capture Rate (%)","25","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2005","Capture Rate (%)","64","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2006","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2010","Capture Rate (%)","78","YES"
"LB2","Lambeth - Vauxhall Cross","Roadside","51.4849123099475","-0.125173736606014","6707521.51445","-13934.2766197","http://www.londonair.org.uk/london/asp/publicstats.asp?site=LB2","Lambeth","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2002","40 ug/m3 as an annual mean","57","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","40 ug/m3 as an annual mean","66","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2001","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","Capture Rate (%)","48","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2002","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","34","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","36","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","Capture Rate (%)","44","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2001","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2002","Capture Rate (%)","93","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2003","Capture Rate (%)","48","YES"
"LB3","Lambeth - Loughborough Junct","Urban Background","51.464866","-0.099161","6703938.76106","-11038.5520266","http://www.londonair.org.uk/london/asp/publicstats.asp?site=LB3","Lambeth","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","10","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2004","Capture Rate (%)","86","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","Capture Rate (%)","88","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","Capture Rate (%)","70","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2002","40 ug/m3 as an annual mean","38","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","Capture Rate (%)","83","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2002","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2004","Capture Rate (%)","86","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2006","Capture Rate (%)","88","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","Capture Rate (%)","70","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2009","Capture Rate (%)","89","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2010","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2009","Capture Rate (%)","96","YES"
"LB4","Lambeth - Brixton Road","Kerbside","51.464113541162","-0.11458102695123","6703810.46654","-12751.5363509","http://www.londonair.org.uk/london/asp/publicstats.asp?site=LB4","Lambeth","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2004","40 ug/m3 as an annual mean","56","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","40 ug/m3 as an annual mean","47","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","40 ug/m3 as an annual mean","45","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","40 ug/m3 as an annual mean","41","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","40 ug/m3 as an annual mean","40","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","40 ug/m3 as an annual mean","44","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","40 ug/m3 as an annual mean","38","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","40 ug/m3 as an annual mean","36","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","40 ug/m3 as an annual mean","36","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","40 ug/m3 as an annual mean","37","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","40 ug/m3 as an annual mean","37","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2004","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","182","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","126","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","96","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","104","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","84","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","53","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","45","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","64","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","39","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","28","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","31","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","17","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","32","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","40","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","12","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2021","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","10","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","6","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","Capture Rate (%)","80","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","Capture Rate (%)","82","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","Capture Rate (%)","53","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","Capture Rate (%)","75","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","Capture Rate (%)","62","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","Capture Rate (%)","7","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","164","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2004","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","3845","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","3690","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2006","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","3899","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","4229","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2008","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","4007","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2009","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","2185","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2010","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","2677","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","1632","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2012","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","327","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","250","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2014","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","2001","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","848","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","539","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2017","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","75","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","83","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","11","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2021","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","4","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2022","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","10","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2023","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","6","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2025","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","1","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","40 ug/m3 as an annual mean","228","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2004","40 ug/m3 as an annual mean","197","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","40 ug/m3 as an annual mean","229","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2006","40 ug/m3 as an annual mean","218","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","40 ug/m3 as an annual mean","227","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2008","40 ug/m3 as an annual mean","216","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2009","40 ug/m3 as an annual mean","177","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2010","40 ug/m3 as an annual mean","174","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","40 ug/m3 as an annual mean","158","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2012","40 ug/m3 as an annual mean","185","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","40 ug/m3 as an annual mean","113","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2014","40 ug/m3 as an annual mean","153","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","40 ug/m3 as an annual mean","128","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","118","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2017","40 ug/m3 as an annual mean","95","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","40 ug/m3 as an annual mean","99","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","40 ug/m3 as an annual mean","75","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2020","40 ug/m3 as an annual mean","60","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2021","40 ug/m3 as an annual mean","62","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2022","40 ug/m3 as an annual mean","65","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2023","40 ug/m3 as an annual mean","58","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2024","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2025","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2026","40 ug/m3 as an annual mean","38","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2004","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","Capture Rate (%)","76","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2009","Capture Rate (%)","66","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","Capture Rate (%)","64","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","Capture Rate (%)","38","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2018","Capture Rate (%)","65","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","Capture Rate (%)","79","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","40 ug/m3 as an annual mean","65","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","40 ug/m3 as an annual mean","39","YES"
