source,path,name,suffix,size_bytes,evidence_type,public_safe
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140318Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140318Z.json,.json,166664,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/05_weather/raw/openweather_current_newhaven_incinerator_20260526T140318Z.json,openweather_current_newhaven_incinerator_20260526T140318Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260526T140318Z.json,gdelt_Newhaven_incinerator_emissions_20260526T140318Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140318Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140318Z.json,.json,102,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T051629Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T051629Z.json,.json,29194,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,.json,44798,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T051629Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T051629Z.json,.json,27433,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T051629Z.json,waqi_newhaven_incinerator_20260527T051629Z.json,.json,1941,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T051629Z.json,openweather_airpollution_newhaven_incinerator_20260527T051629Z.json,.json,186,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T051629Z.json,openaq_locations_newhaven_incinerator_20260527T051629Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051629Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051629Z.json,.json,185794,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051629Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051629Z.json,.json,214399,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051629Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051629Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T051629Z.json,GOV.UK_BV8067IL_Newhaven_20260527T051629Z.json,.json,152868,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051629Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051629Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,.json,170781,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T051629Z.html,watch_data.gov.uk_incinerator_search_20260527T051629Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051629Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051629Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051629Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051629Z.json,.json,181036,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T051629Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T051629Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T051629Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051629Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051629Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051629Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051629Z.json,.json,166662,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/05_weather/raw/openweather_current_newhaven_incinerator_20260527T051629Z.json,openweather_current_newhaven_incinerator_20260527T051629Z.json,.json,511,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T051629Z.json,gdelt_Newhaven_incinerator_emissions_20260527T051629Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-26_2024-09-02/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T051629Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T051629Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052419Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052419Z.json,.json,29194,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,.json,44798,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052419Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052419Z.json,.json,27433,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T052419Z.json,openweather_airpollution_newhaven_incinerator_20260527T052419Z.json,.json,186,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T052419Z.json,waqi_newhaven_incinerator_20260527T052419Z.json,.json,1941,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T052419Z.json,openaq_locations_newhaven_incinerator_20260527T052419Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json,.json,181036,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,.json,170781,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T052419Z.html,watch_data.gov.uk_incinerator_search_20260527T052419Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json,.json,185794,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T052419Z.json,GOV.UK_BV8067IL_Newhaven_20260527T052419Z.json,.json,152868,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json,.json,166662,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T052419Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T052419Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052419Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052419Z.json,.json,214399,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052419Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052419Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/05_weather/raw/openweather_current_newhaven_incinerator_20260527T052419Z.json,openweather_current_newhaven_incinerator_20260527T052419Z.json,.json,511,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T052419Z.json,gdelt_Newhaven_incinerator_emissions_20260527T052419Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-09_2024-09-16/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T052419Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T052419Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,.json,46002,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140525Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140525Z.json,.json,41947,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140525Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140525Z.json,.json,27226,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260526T140525Z.json,waqi_newhaven_incinerator_20260526T140525Z.json,.json,1952,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260526T140525Z.json,openweather_airpollution_newhaven_incinerator_20260526T140525Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260526T140525Z.json,openaq_locations_newhaven_incinerator_20260526T140525Z.json,.json,22006,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260526T140525Z.json,GOV.UK_BV8067IL_Newhaven_20260526T140525Z.json,.json,152869,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260526T140525Z.json,data.gov.uk_BV8067IL_Newhaven_20260526T140525Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140525Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140525Z.json,.json,181034,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140525Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140525Z.json,.json,166664,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140525Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140525Z.json,.json,214395,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140525Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140525Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140525Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140525Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140525Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140525Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140525Z.json,.json,170777,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140525Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140525Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260526T140525Z.html,watch_data.gov.uk_incinerator_search_20260526T140525Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140525Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140525Z.json,.json,185792,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/05_weather/raw/openweather_current_newhaven_incinerator_20260526T140525Z.json,openweather_current_newhaven_incinerator_20260526T140525Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140525Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140525Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-12_2024-08-19/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260526T140525Z.json,gdelt_Newhaven_incinerator_emissions_20260526T140525Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T183325Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T183325Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T183325Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T183325Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T183325Z.json,openweather_airpollution_newhaven_incinerator_20260527T183325Z.json,.json,188,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T183325Z.json,waqi_newhaven_incinerator_20260527T183325Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T183325Z.json,openaq_locations_newhaven_incinerator_20260527T183325Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T183325Z.json,GOV.UK_BV8067IL_Newhaven_20260527T183325Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183325Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183325Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183325Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183325Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183325Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183325Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183325Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183325Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183325Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183325Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183325Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183325Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T183325Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T183325Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183325Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183325Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T183325Z.html,watch_data.gov.uk_incinerator_search_20260527T183325Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T183325Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183325Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183325Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/05_weather/raw/openweather_current_newhaven_incinerator_20260527T183325Z.json,openweather_current_newhaven_incinerator_20260527T183325Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T183325Z.json,gdelt_Newhaven_incinerator_emissions_20260527T183325Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-14_2024-10-21/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T183325Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T183325Z.json,.json,102,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052021Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052021Z.json,.json,27433,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,.json,44798,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052021Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052021Z.json,.json,29194,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T052021Z.json,openweather_airpollution_newhaven_incinerator_20260527T052021Z.json,.json,186,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T052021Z.json,waqi_newhaven_incinerator_20260527T052021Z.json,.json,1941,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T052021Z.json,openaq_locations_newhaven_incinerator_20260527T052021Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,.json,170781,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T052021Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T052021Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T052021Z.html,watch_data.gov.uk_incinerator_search_20260527T052021Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json,.json,185794,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052021Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052021Z.json,.json,214399,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052021Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052021Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json,.json,239491,evidence,review_required
