facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Ballance Road,223727,51.5456,-0.03614,15.546,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Morpeth Street,223713,51.527588,-0.047295,15.608,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Brook Drive,223692,51.493213,-0.101559,15.613,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cannon Street,223724,51.511403,-0.089336,15.618,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,London Wall,223709,51.516749,-0.085342,15.654,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Bank Junction,223767,51.513206,-0.088786,15.676,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Columbia Road,223738,51.528491,-0.074268,15.697,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Hunslett Street,223721,51.529308,-0.048721,15.755,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Geraldine Street,223750,51.49562,-0.105412,15.952,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Stockwell Road,223699,51.466706,-0.117473,16.017,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,The Royal London Hospital,223763,51.518778,-0.058917,16.164,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Whitecross,223768,51.521451,-0.092771,16.359,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Lollard Street,223777,51.492714,-0.114098,16.42,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Durham Street,223702,51.485597,-0.11909,16.532,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Mansford Street,223757,51.528757,-0.061823,16.612,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Smithsfield,223691,51.518921,-0.100905,16.714,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cornwall Road,223769,51.506643,-0.112107,16.826,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cecilia Road,223694,51.54989,-0.06836,16.863,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Oakdale Road,223729,51.592485,0.033284,16.985,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Wandsworth Road,223782,51.475735,-0.131209,17.114,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Chigwell Road,223695,51.595229,0.038207,17.17,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Tower Bridge Road,223796,51.501965,-0.077592,17.192,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Peckham Road,223725,51.474326,-0.078151,17.272,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Queen Margarets Grove,223718,51.549215,-0.079761,17.406,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Columbia Road,223738,51.528491,-0.074268,17.438,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Laystall St,223775,51.522514,-0.112014,17.581,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Drury Lane,223772,51.513472,-0.119223,17.582,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Whitehall,223733,51.504566,-0.126167,17.644,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cecilia Road,223694,51.54989,-0.06836,17.786,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,London Wall,223709,51.516749,-0.085342,17.922,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Borough High Street,223787,51.506131,-0.088654,17.995,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Bank Junction,223767,51.513206,-0.088786,18.098,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cannon Street,223724,51.511403,-0.089336,18.108,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Churchill Gardens Road,223705,51.486223,-0.14503,18.291,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Camberwell Road,223761,51.475739,-0.093557,18.319,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Shaftsbury Avenue,223740,51.51207,-0.131959,18.327,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Queen Margarets Grove,223718,51.549215,-0.079761,18.493,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Whitecross,223768,51.521451,-0.092771,18.52,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Lancell Street,223785,51.5618,-0.07587,18.79,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Brook Drive,223692,51.493213,-0.101559,18.804,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Dagnall Street,223717,51.4738,-0.157493,18.873,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Smithsfield,223691,51.518921,-0.100905,19.024,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Geraldine Street,223750,51.49562,-0.105412,19.077,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Google Street View Car,61486,51.503634709156785,-0.15036661820359595,19.184,co2;no;no2;nox;pm25,london mobile | Unknown Research Organization | United Kingdom | London | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cowcross Street,223797,51.52011,-0.103411,19.217,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Markfield Road,223793,51.583916,-0.064269,19.277,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cadogan Gardens,223748,51.493217,-0.158772,19.404,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Park Lane,223741,51.507988,-0.153446,19.546,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Caledonian Road,223703,51.550067,-0.117987,19.551,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Cornwall Road,223769,51.506643,-0.112107,19.616,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Rosebery Avenue,223795,51.52844,-0.10692,19.636,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Lollard Street,223777,51.492714,-0.114098,19.671,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Holloway Road,223771,51.555387,-0.116092,19.796,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Laystall St,223775,51.522514,-0.112014,19.85,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Durham Street,223702,51.485597,-0.11909,20.022,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Stockwell Road,223699,51.466706,-0.117473,20.076,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Google Street View Car,61487,51.50225232682155,-0.16491291569562416,20.093,co2;no;no2;nox;pm25,london mobile | Unknown Research Organization | United Kingdom | London | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Drury Lane,223772,51.513472,-0.119223,20.189,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,27,0,0,41,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
