facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,review_note
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Croydon - Norbury Manor,225824,51.410039,-0.127523,6.297,pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Croydon | Europe/London,33,12,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Charing Cross Hospital,223698,51.487354,-0.221561,19.332,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,35,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Parkside,223760,51.426126,-0.222013,12.524,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,22,23,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Wandsworth Road,223782,51.475735,-0.131209,19.168,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,35,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Fulham Palace Road,223798,51.486377,-0.220843,19.224,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,35,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Reigate and Banstead - A23 Hooley,225785,51.2924706381269,-0.154121454400678,5.431,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Reigate and Banstead | Europe/London,35,10,0,5,50,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Greenwich - Eltham,147,51.45258,0.070766,19.618,no2;o3;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Greenwich | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Albert Street,223723,51.536271,-0.143525,19.686,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Columbia Road,223738,51.528491,-0.074268,19.875,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Beckenham Lane,223749,51.4073728,0.0057789,13.287,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,21,23,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Churchill Gardens Road,223705,51.486223,-0.14503,19.983,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Devonshire Street,223746,51.488199,-0.255688,19.544,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Hanworth Road,223792,51.468625,-0.35977,19.632,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,9,35,0,5,49,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,London Teddington Bushy Park - UKA00572,158,51.425285999344624,-0.3456059996846904,14.183,pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,19,24,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Morpeth Street,223713,51.527588,-0.047295,20.484,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Mansford Street,223757,51.528757,-0.061823,20.207,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Croydon - Norbury,225709,51.411349,-0.12311,6.572,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Croydon | Europe/London,33,10,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Mitcham Road,3308933,51.42551,-0.16475,7.293,pm25,Clarity | Clarity | United Kingdom | Europe/London,31,12,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Queens Road,5428436,51.425235505607105,-0.19021833682509298,7.388,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,31,12,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Durham Street,223702,51.485597,-0.11909,20.488,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Cadogan Gardens,223748,51.493217,-0.158772,20.498,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Camberwell Road,223761,51.475739,-0.093557,20.202,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Triangle Adventure Playground,223806,51.481924,-0.115556,20.198,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Exhibition Road,223808,51.495475,-0.173573,20.541,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,35,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Bromley - Harwood Avenue,225725,51.405545999999994,0.018882,19.764,no2;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Bromley | Europe/London,9,34,0,5,48,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Camden Kerbside - UKA00259,152,51.54420999974351,-0.17526899971392015,20.486,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Camden | Europe/London,8,34,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Hunslett Street,223721,51.529308,-0.048721,20.617,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,7,35,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Haverstock Hill,223728,51.549012,-0.162351,21.024,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,7,35,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,National Physical Laboratory,223735,51.42661,-0.345043,14.225,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,19,23,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Kensington Church Walk,223720,51.501862,-0.19241,21.063,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,7,35,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,High Road,223722,51.39905,-0.075379,14.067,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,19,23,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Peckham Road,223725,51.474326,-0.078151,20.568,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,7,35,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Sutton  Surrey,3400943,51.38162747101285,-0.19682565875279487,7.817,pm1;pm25;relativehumidity;temperature;um003,AirGradient | R | United Kingdom | Europe/London,30,12,0,5,47,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Caledonian Road,223703,51.550067,-0.117987,21.44,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,6,35,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Devas Street,223704,51.523099,-0.012704,21.16,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,6,35,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Reigate and Banstead - A23 Hooley,225785,51.2924706381269,-0.154121454400678,7.59,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Reigate and Banstead | Europe/London,31,10,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Teddington Bushy Park - UKA00572,158,51.425285999344624,-0.3456059996846904,15.0,pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,17,24,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Google Street View Car,61487,51.50225232682155,-0.16491291569562416,21.392,co2;no;no2;nox;pm25,london mobile | Unknown Research Organization | United Kingdom | London | Europe/London,6,35,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Lollard Street,223777,51.492714,-0.114098,21.351,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,6,35,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,The Vale,223788,51.506679,-0.262782,21.642,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,6,35,0,5,46,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Horley - UKA00511,2541,51.16586499968483,-0.16773400028100247,21.587,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Reigate and Banstead | Europe/London,6,34,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Savernake Road,223710,51.5554849,-0.1523385,21.771,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Queen Margarets Grove,223718,51.549215,-0.079761,21.949,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Holloway Road,223771,51.555387,-0.116092,22.045,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Bellevue Road / Trinity Road,3308934,51.44393,-0.168,9.334,pm25,Clarity | Clarity | United Kingdom | Europe/London,28,12,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Surbiton,4059746,51.38332914888817,-0.29379390511882864,8.976,pm1;pm25;relativehumidity;temperature;um003,AirGradient | jroncero | United Kingdom | Europe/London,28,12,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Surbiton,5200392,51.396764,-0.286408,9.055,pm1;pm25;relativehumidity;temperature;um003,AirGradient | CleanAirSurb | United Kingdom | Europe/London,28,12,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Ealing Horn Lane,149,51.51895,-0.265617,23.02,no2;pm10,DEFRA | Unknown Governmental Organization | United Kingdom | London | Europe/London,3,22,15,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Google Street View Car,61486,51.503634709156785,-0.15036661820359595,21.759,co2;no;no2;nox;pm25,london mobile | Unknown Research Organization | United Kingdom | London | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Brook Drive,223692,51.493213,-0.101559,21.729,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Ladbroke Grove,223730,51.510768,-0.20529,21.975,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Wyndham Road,223731,51.50061,-0.320726,21.846,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,National Physical Laboratory,223735,51.42661,-0.345043,15.101,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,17,23,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Park Lane,223741,51.507988,-0.153446,22.181,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,St James,223744,51.474143,-0.038547,22.039,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Geraldine Street,223750,51.49562,-0.105412,21.873,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,35,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Surbiton,4059746,51.38332914888817,-0.29379390511882864,9.13,pm1;pm25;relativehumidity;temperature;um003,AirGradient | jroncero | United Kingdom | Europe/London,28,12,0,5,45,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Holloway Bus Garage,223689,51.561917,-0.132947,22.598,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Cecilia Road,223694,51.54989,-0.06836,22.258,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,St John's Upper Holloway CE Primary School,223696,51.5625154,-0.132866,22.665,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Ballance Road,223727,51.5456,-0.03614,22.626,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Pemberton Gardens,223766,51.562469,-0.132545,22.663,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Pattison Road,223773,51.560877,-0.195749,22.408,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Steerforth Street,223776,51.438489,-0.187703,8.814,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,29,10,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Monnery Road,223780,51.560567,-0.135615,22.429,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Southwark A2 Old Kent Road - UKA00558,146,51.4804989994662,-0.059550000208953166,21.816,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Southwark | Europe/London,5,34,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Whitehall,223733,51.504566,-0.126167,22.315,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Edgware Road,223739,51.51419,-0.161979,22.734,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Crowthorne Road,223747,51.516554,-0.218503,22.582,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Blomfontein Road,223762,51.514071,-0.235418,22.314,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,4,35,0,5,44,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
